Year,Group,Window End Date Time,Organization,Window Start Date Time,Closing Code,Type of Submission,FOA?,Nct Id,Governanace,Impact Summary,sred_eligible,Activity,Day Time/MW,Request Owner,Outage Duration,Status,Headline/Description,Closing Type,Prime Element,ITIL Severity,sred_eligible
2019,Management and Control Networks,2019-09-13 06:00:00,Network Management and Ops,2019-09-13 02:00:00,Cancelled,Normal,No,NCT.1908.012160,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts81.rchrd

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-13 06:00:00,Network Management and Ops,2019-09-13 02:00:00,Cancelled,Normal,No,NCT.1908.012161,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts83.rchrd

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-13 06:00:00,Network Management and Ops,2019-09-13 02:00:00,Cancelled,Normal,No,NCT.1908.012162,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts84.rchrd

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-13 06:00:00,Network Management and Ops,2019-09-13 02:00:00,Cancelled,Normal,No,NCT.1908.012164,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts76.orvl

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-14 06:00:00,Network Management and Ops,2019-09-14 02:00:00,Cancelled,Normal,No,NCT.1908.012177,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts88.grnsbr

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-14 06:00:00,Network Management and Ops,2019-09-14 02:00:00,Cancelled,Normal,No,NCT.1908.012180,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts90.grnsbr

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-14 06:00:00,Network Management and Ops,2019-09-14 02:00:00,Cancelled,Normal,No,NCT.1908.012182,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts88.cmstk

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-14 06:00:00,Network Management and Ops,2019-09-14 02:00:00,Cancelled,Normal,No,NCT.1908.012185,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts89.cmstk

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-14 06:00:00,Network Management and Ops,2019-09-14 02:00:00,Cancelled,Normal,No,NCT.1908.012187,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts90.cmstk

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-14 06:00:00,Network Management and Ops,2019-09-14 02:00:00,Cancelled,Normal,No,NCT.1908.012190,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts79.etob

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-14 06:00:00,Network Management and Ops,2019-09-14 02:00:00,Cancelled,Normal,No,NCT.1908.012195,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts80.mtmc

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-14 06:00:00,Network Management and Ops,2019-09-14 02:00:00,Cancelled,Normal,No,NCT.1908.012199,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts82.mtmc

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1909.002201,TAB/CAB,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts78.grnsbr

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P1,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1909.002207,TAB/CAB,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts80.grnsbr

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P1,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1909.002209,TAB/CAB,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts85.grnsbr

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P1,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1909.002212,TAB/CAB,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts76.cmstk

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P1,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1909.002221,TAB/CAB,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts77.cmstk

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P1,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1909.002224,TAB/CAB,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts78.cmstk

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P1,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1909.002228,TAB/CAB,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts85.ktgc

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P1,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1909.002230,TAB/CAB,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts86.ktgc

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P1,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1909.002237,TAB/CAB,"Customer Impact: Extensive
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts88.ktgc

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P1,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1908.012204,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts80.grnsbr

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1908.012208,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts85.grnsbr

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
2019,Management and Control Networks,2019-09-15 06:00:00,Network Management and Ops,2019-09-15 02:00:00,Cancelled,Normal,No,NCT.1908.012211,TAB/CAB,"Customer Impact: Large
Service Impact: Outage
Network Impact: Outage",1,Software Upgrade,MW,felimon.tablada,60.0,Closed,"Headline: CMTS OS upgrade ccsi.gz.rel8.2.5.1_build77c1 cmts76.cmstk

Description: X183560.06
Scope of Work (NCT ? Description) - Oracle # 166908
Upgrade the OS of Casa from Rel 8.2.5.1 build768b to 8.2.5.1_build77c1
The purpose of the upgrade is:
? Fix several operations bugs on the current code
? Support new features that Enterprise Business Units requires for OLGC and AT&T product launches",Awaiting Authorization,CMTS,P2,1
